"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","3.137936050191681E-4","12029","4985","false","4985"
"0.0","3.076383366209994E-4","12113","9737","false","9737"
"0.0","0.0033314652284522272","5299","4641","false","4641"
"0.0","6.841793208166944E-4","9195","5147","false","5147"
"0.0","0.010291787307204538","626","388","true","388"
"0.0","0.00721056796000498","1596","387","true","387"
"0.0","0.003167101908722524","5513","5079","false","5079"
"0.0","9.945772820627117E-4","7919","7091","false","7091"
"0.0","3.643618228421311E-4","11481","5083","false","5083"
"0.0","0.004255378347690557","3879","8997","false","8997"
"0.0","0.0037698536074938674","4706","5066","false","5066"
"0.0","7.517111014219891E-4","8889","29982","false","29982"
"0.0","0.0013679432225184608","7036","5465","false","5465"
"0.0","0.014703783859107398","280","8503","true","8503"
"0.0","0.017486245356591917","213","5290","true","5290"
"0.0","0.00511091789574206","2720","335","false","335"
"0.0","1.312274324893474E-4","14850","5136","false","5136"
"0.0","0.004674459904237607","3187","51691","false","51691"
"0.0","0.0046619389388533146","3198","5226","false","5226"
"0.0","8.395415433303644E-4","8503","9784","false","9784"
"0.0","1.3841205928402816E-4","14699","6403","false","6403"
"0.0","0.013785006793113367","313","5310","true","5310"
"0.0","7.735133540999942E-4","8795","5311","false","5311"
"0.0","4.947589809440731E-4","10373","7220","false","7220"
"0.0","0.004777653831074152","3033","3739","false","3739"
"0.0","0.005918468189261202","2337","1739","false","1739"
"0.0","0.0013585322593093314","7049","5217","false","5217"
"0.0","0.001048058933693802","7744","29109","false","29109"
"0.0","0.0012323509208024227","7288","3364","false","3364"
"0.0","0.008467503731668347","1082","5787","true","5787"
"0.0","5.123082853660865E-4","10248","260425","false","260425"
"0.0","0.004719981400906073","3119","5573","false","5573"
"0.0","0.0015572605058131292","6756","5575","false","5575"
"0.0","0.006632701002916215","1945","8165","true","8165"
"0.0","0.003697374255462817","4818","2241","false","2241"
"0.0","8.843086020372207E-4","8339","7110","false","7110"
"0.0","0.012605801740128842","374","5594","true","5594"
"0.0","0.004541971970865201","3388","4751","false","4751"
"0.0","0.0012815881694953248","7189","22927","false","22927"
"0.0","0.01055484165388211","605","10399","true","10399"
"0.0","9.670304568013351E-4","8023","8439","false","8439"
"0.0","0.01380552195490673","311","367","true","367"
"0.0","0.001077094741602111","7658","3689","false","3689"
"0.0","0.011770943425571247","438","5170","true","5170"
"0.0","0.008398059996190466","1107","5590","true","5590"
"0.0","0.001300473975787932","7164","23286","false","23286"
"0.0","0.004199497625188915","3963","4094","false","4094"
"0.0","3.908067925880151E-4","11239","398","false","398"
"0.0","8.689632173431187E-4","8390","391","false","391"
"0.0","0.008758280758042447","972","23607","true","23607"
"0.0","0.0027134969095975714","5870","5867","false","5867"
"0.0","0.0017128380632606601","6591","9135","false","9135"
"0.0","0.00853598424971225","1053","5868","true","5868"
"0.0","0.005835807617434807","2381","79890","false","79890"
"0.0","0.007521467037684929","1426","5869","true","5869"
"0.0","0.008264820702919588","1158","5906","true","5906"
"0.0","4.5805859027343203E-4","10631","889","false","889"
"0.0","5.313124043609545E-4","10115","5863","false","5863"
"0.0","0.006908673172891627","1776","5908","true","5908"
"0.0","4.8423252545396606E-4","10439","5912","false","5912"
"0.0","0.007828872219571435","1309","149371","true","149371"
"0.0","0.003760299498948889","4717","5898","false","5898"
"0.0","0.008350144983114578","1128","675","true","675"
"0.0","0.002450567216338221","6059","5888","false","5888"
"0.0","4.791275084940597E-4","10477","10635","false","10635"
"0.0","5.300792920297147E-4","10127","11144","false","11144"
"0.0","0.0015628013166385855","6748","26959","false","26959"
"0.0","0.006848273602017091","1819","10131","true","10131"
"0.0","0.0019217153333211737","6441","26574","false","26574"
"0.0","0.004281419809198949","3831","9984","false","9984"
"0.0","0.0037748796285326488","4694","5934","false","5934"
"0.0","0.007624370090787615","1393","6256","true","6256"
"0.0","0.0037094953531924893","4794","10902","false","10902"
"0.0","5.184345764654916E-4","10206","286","false","286"
"0.0","4.450340114230362E-5","17353","6005","false","6005"
"0.0","0.006097035303170354","2240","4005","false","4005"
"0.0","0.006815911862329754","1838","5927","true","5927"
"0.0","0.011122759905054937","527","6886","true","6886"
"0.0","0.005305670310063206","2617","26019","false","26019"
"0.0","0.003230269697642849","5439","6230","false","6230"
"0.0","0.0028699366820729047","5753","6176","false","6176"
"0.0","0.0032061067763496293","5466","6181","false","6181"
"0.0","6.440880468025633E-4","9424","9267","false","9267"
"0.0","1.006495705427156E-4","15594","10139","false","10139"
"0.0","0.005713044553323215","2442","8940","false","8940"
"0.0","0.002768291499436828","5834","6628","false","6628"
"0.0","0.011742184755041334","442","5174","true","5174"
"0.0","2.9425690196424755E-4","12283","6550","false","6550"
"0.0","6.399171220701701E-5","16684","6568","false","6568"
"0.0","8.090818462575425E-4","8639","84033","false","84033"
"0.0","0.004474832812663738","3507","6662","false","6662"
"0.0","7.350600683816655E-4","8960","2516","false","2516"
"0.0","0.007232265940533367","1585","8204","true","8204"
"0.0","0.01813695242602624","204","1191","true","1191"
"0.0","0.007067723725449372","1680","7048","true","7048"
"0.0","0.0018267668215599167","6511","10497","false","10497"
"0.0","0.0013212548116916841","7118","6804","false","6804"
"0.0","0.0030129999357241142","5673","939","false","939"
"0.0","0.01332088601041746","336","10572","true","10572"
"0.0","0.005984504094914205","2302","2280","false","2280"
"0.0","0.008259744224280875","1161","7046","true","7046"
"0.0","0.006826255050037307","1831","7528","true","7528"
"0.0","0.0059497470006248275","2321","2286","false","2286"
"0.0","0.009938156892125165","692","10565","true","10565"
"0.0","0.0037647101730014713","4714","54892","false","54892"
"0.0","3.6889239296624446E-4","11436","4647","false","4647"
"0.0","0.0033426917682194556","5280","11216","false","11216"
"0.0","0.005254501917669939","2643","8557","false","8557"
"0.0","0.0022035834874004193","6223","322","false","322"
"0.0","0.007247660400777762","1575","7024","true","7024"
"0.0","0.0019918153230173772","6383","10153","false","10153"
"0.0","9.772124007794592E-4","7986","4801","false","4801"
"0.0","0.0038977338388150413","4485","6935","false","6935"
"0.0","0.004793601920068197","3009","10589","false","10589"
"0.0","0.0127492621930804","362","10524","true","10524"
"0.0","0.005289033427787777","2626","1869","false","1869"
"0.0","0.007960293903208689","1252","472","true","472"
"0.0","0.007973794424349255","1250","25","true","25"
"0.0","0.008492637088097778","1072","4914","true","4914"
"0.0","0.010332585743457785","623","3265","true","3265"
"0.0","4.905788209377837E-4","10397","84941","false","84941"
"0.0","0.0038259460342128537","4618","2242","false","2242"
"0.0","0.009261415159732134","828","3845","true","3845"
